code,product_name,brands,categories_en,labels_tags,countries_en,ingredients_text,additives_tags,greenwash_label,annotation_notes,image_front_url
39978009906,Organic Whole Wheat Graham Flour,Bob's Red Mill Natural Foods  Inc.,,,United States,Organic whole grain hard red spring wheat.,,Low,,https://images.openfoodfacts.org/images/products/003/997/800/9906/front_en.jpg
30223006343,"Organic, Power Greens","Taylor Farms,  Taylor Fresh Foods  Inc.",,,United States,"Organic chard, organic baby kale, organic baby spinach.",,Medium,,https://images.openfoodfacts.org/images/products/003/022/300/6343/front_en.jpg
28190007814,"Healthy Pop, Microwave Pop Corn Bags, Butter",Jolly Time,,,United States,"100% whole grain non-gmo pop corn, salt, palm oil, corn oil, natural flavors, soy lecithin, annatto for color, ascorbic acid to preserve freshness.","en:e322,en:e322i",Low,,https://images.openfoodfacts.org/images/products/002/819/000/7814/front_en.jpg
24335160062,Organic Vegetarian Traditional Refried Beans,Bearitos,,,United States,"Water, organic pinto beans, organic expeller pressed canola oil, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/002/433/516/0062/front_en.jpg
21000005208,Natural White Cheddar Cheese With Mediterranean Herb Seasoning,Cracker Barrel,,,United States,"Cheddar cheese (pasteurized milk, cheese culture, salt, enzymes), mediterranean seasoning (spice, tomato*, green bell pepper*, garlic*, soybean oil, red pepper*, natural flavor, yeast extract, citric acid); natamycin (a natural mold inhibitor)","en:e235,en:e330",Low,,https://images.openfoodfacts.org/images/products/002/100/000/5208/front_en.jpg
21908743295,Organic Cinnamon Raisin Granola,"Cascadian Farm,  Small Planet Foods  Inc.",,,United States,"Whole grain oats*, cane sugar*, raisins*, rice*, sunflower oil*, honey*, molasses*, cinnamon*, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/002/190/874/3295/front_en.jpg
12511801335,Organic Vanilla Frosting,"Wholesome,  Wholesome Sweeteners  Inc.",,,United States,"Organic powdered sugar* (organic evaporated cane juice, organic tapioca starch), organic palm oil, organic invert sugar cane syrup*, water, natural flavors, less than 2% of the following: organic corn starch, natural vanilla flavor, unbleached sunflower l",,Low,,https://images.openfoodfacts.org/images/products/001/251/180/1335/front_en.jpg
13413796293,"Naturally Nutfull, Dry Roasted Whole Hazelnut, Chocolate Truffle",Very Special Chocolates  Inc.,,,United States,"Fairtrade milk chocolate [sugar, cocoa butter, whole milk powder, cocoa mass, sweet whey powder, soy lecithin (emulsifier), vanilla (natural flavor)], hazelnut, cane sugar, wheat flour, crisp rice, palm kernel oil, coconut oil, cocoa powder, natural flavo","en:e322,en:e322i",Low,,https://images.openfoodfacts.org/images/products/001/341/379/6293/front_en.jpg
41000321764,"Half & Half Sugar Sweetened Iced Tea Mix, Lemonade Flavor With Other Natural Flavor","Lipton,  Unilever",,,United States,"Cane sugar, citric acid (provides tartness), instant tea powder, corn syrup solids, maltodextrin, salt, lemon juice solids, natural flavor, silicon dioxide (prevents caking), red 40.","en:e129,en:e330,en:e551",Medium,,https://images.openfoodfacts.org/images/products/004/100/032/1764/front_en.jpg
22506002005,Organic Coconut Oil,"Spectrum,  The Hain Celestial Group  Inc.",,,United States,100% mechanically (expeller) pressed refined organic coconut oil.,,Low,,https://images.openfoodfacts.org/images/products/002/250/600/2005/front_en.jpg
24182029505,Organic Navy Beans,"Eden,  Eden Foods  Inc.",,,United States,"Organic navy beans, water, kombu seaweed.",,Low,,https://images.openfoodfacts.org/images/products/002/418/202/9505/front_en.jpg
41420108136,Organic Gummy Bears & Worms,"Black Forest,  Ferrara Candy Company",,,United States,"Organic tapioca syrup, organic cane sugar, gelatin, organic lemon juice concentrate, organic tapioca starch, organic potato starch, agar, citric acid, organic sunflower oil*, colors (black carrot juice, carrot juice, turmeric, red beet extract), natural f","en:e330,en:e406,en:e428",Low,,https://images.openfoodfacts.org/images/products/004/142/010/8136/front_en.jpg
34538837654,"Smith Brothers Farms, Tony's Coffee, Organic Cold Brew Coffee",Smith Bros. Farms Inc.,,,United States,"Organic whole milk, organic cold brew coffee, organic cane sugar, vitamin a palmitate and vitamin d3 added.",,Low,,https://images.openfoodfacts.org/images/products/003/453/883/7654/front_en.jpg
120623,"Sweet Potato, Parsnip and Beetroot Hand Cooked Vegetable Crisps","Marks & Spencer,Marks and Spencer","Salty snacks,Appetizers,Chips and fries,Crisps,Parsnip Crisps,Sweet potato crisps,fr:Chips-de-betterave","en:vegetarian,en:vegan,en:green-dot","France,United Kingdom",Mélange de légumes en proportion variable (66%) (Panais - Patates douces - Betterave) - Hui|e de tournesol - Sel de mer.  ,,Low,,https://images.openfoodfacts.org/images/products/000/000/012/0623/front_en.jpg
127135,Gluten Free Bagel Chips,Glutino,,,United States,"Bagel [tapioca starch, water, potato starch, corn starch, egg whites (egg whites, yeast, citric acid), cane sugar, canola oil and/or sunflower oil and/or safflower oil, salt, guar gum, glucono-delta-lactone, yeast, pectin, sodium bicarbonate, sodium algin","en:e330,en:e412,en:e440,en:e440i,en:e500,en:e500ii,en:e575",Low,,https://images.openfoodfacts.org/images/products/000/000/012/7135/front_en.jpg
41190042579,Naturally Brine Cured Marinated Mixed Olives,Shoprite,,,United States,"Water, green olives, black olives, kalamata olives, salt, vinegar, citric cid, lactic acid, pimento, oregano.",en:e270,Low,,https://images.openfoodfacts.org/images/products/004/119/004/2579/front_en.jpg
36800422117,"Organic Toasted Oats Cereal, Honey Nuts",Full Circle,,,United States,"Organic whole grain oats, organic cane sugar, organic rice, organic honey, organic almonds, sea salt, calcium carbonate, tocopherols (antioxidants to maintain freshness).","en:e170,en:e307c",Medium,,https://images.openfoodfacts.org/images/products/003/680/042/2117/front_en.jpg
28190001416,Healthy Pop Kettle Corn,Jolly Time,,,United States,"100% whole grain non-gmo pop corn, partially hydrogenated soybean oil, salt, dextrin, sucratose, artificial flavor, soy lecithin, food starch-modified, annatto for coloring.","en:e1400,en:e322,en:e322i",Medium,,https://images.openfoodfacts.org/images/products/002/819/000/1416/front_en.jpg
12000012754,"Green Tea, Citrus Flavor With Other Natural Flavors","Lipton,  Unilever",,,United States,"Water, high fructose corn syrup, citric acid, natural flavor, sodium hexametaphosphate (to protect flavor), green tea, ascorbic acid (vitamin c), potassium sorbate (preserves freshness), phosphoric acid, sugar, acesulfame potassium, calcium disodium edta","en:e202,en:e300,en:e330,en:e338,en:e385,en:e950",High,,https://images.openfoodfacts.org/images/products/001/200/001/2754/front_en.jpg
41220997251,Organic Milk,H.E.B,,,United States,"Organic grade a milk, organic dried cane syrup, organic natural cocoa, organic dutch cocoa (processed with alkali), salt, carrageenan, vitamin d3.",en:e407,Medium,,https://images.openfoodfacts.org/images/products/004/122/099/7251/front_en.jpg
11150479516,Organic Tomato Bisque,Simply Roundy's,,,United States,"Tomatoes* (tomatoes*, tomato puree*, naturally derived citric acid), milk* (milk*, vitamin d), water, contains 2% or less of: butter* (cream*, sea salt), sugar*, basil*, cornstarch*, salt, spices*.",en:e330,Low,,https://images.openfoodfacts.org/images/products/001/115/047/9516/front_en.jpg
23923200043,Organic First Apples,Earth's Best,,,United States,"Organic apples, ascorbic acid (vitamin c).",en:e300,Low,,https://images.openfoodfacts.org/images/products/002/392/320/0043/front_en.jpg
36800107922,Organic Whole Milk,"Full Circle Market,  Topco Associates  Inc.",,,United States,"Organic grade a milk, vitamin d3.",,Low,,https://images.openfoodfacts.org/images/products/003/680/010/7922/front_en.jpg
36800405455,"Organic, Homestyle Waffles","Full Circle,  Full Circle Organic",,,United States,"Water, organic whole wheat flour, organic enriched wheat flour (organic wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), organic canola and/or organic soybean oil,organic cane sugar, contains 2% or less of: leaving (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), organic wheat bran, organic soy lecithin, organic pear juice concentrate, organic skim milk, sea salt, organic eggs.","en:e101,en:e101i,en:e322,en:e322i,en:e341,en:e341i,en:e375,en:e450,en:e500,en:e500ii",Low,,https://images.openfoodfacts.org/images/products/003/680/040/5455/front_en.jpg
36800049734,"Organic Farfalle, Macaroni Product","Full Circle,  Tapco",,,United States,100% certified organic hard amber durum wheat,,Low,,https://images.openfoodfacts.org/images/products/003/680/004/9734/front_en.jpg
12511446529,Organic Dark  Brown Sugar,Wholesome Sweeteners  Inc.,,,United States,Organic brown sugar* *fair trade certified by fair trade usa,,Low,,https://images.openfoodfacts.org/images/products/001/251/144/6529/front_en.jpg
19646005348,Organic Tomato Basil Sauce,Harmons,,,United States,"Organic tomatoes, organic tomato puree (water, organic tomato paste), organic onions, organic extra virgin olive oil, organic basil, organic garlic, salt, organic sugar, organic spices, citric acid.",en:e330,Low,,https://images.openfoodfacts.org/images/products/001/964/600/5348/front_en.jpg
26396908256,"Naturally Probiotic Kimchi, Original",Seoul,,,United States,"Napa cabbage, chili pepper, carrots, garlic, green onion, sugar, onion, baby shrimp, sea salt, ginger, anchovy extract.",,Low,,https://images.openfoodfacts.org/images/products/002/639/690/8256/front_en.jpg
32601025526,Organic Asian Blend,Earthbound Farm,,,United States,"Organic mustard greens (organic tatsoi, organic mizuna, organic pak-choi), organic red peppers, organic carrots, organic onions, organic green beans.",,Low,,https://images.openfoodfacts.org/images/products/003/260/102/5526/front_en.jpg
23254111155,"Hain Pure Foods, Peanut Oil",The Hain Celestial Group  Inc.,,,United States,Expeller pressed refined peanut oil.,,Low,,https://images.openfoodfacts.org/images/products/002/325/411/1155/front_en.jpg
11213515083,99% Fat Free Original Mixed Berry With Natural Flavor,Spartan,,,United States,"Cultured pasteurized grade a low fat milk, sugar, water, modified food starch, blueberries, calcium phosphate, strawberries, raspberries, blackberries, natural flavor, pectin, carrageenan, fruit juice (color), citric acid, potassium sorbate (to maintain freshness), vitamin a palmitate, vitamin d3.","en:e202,en:e330,en:e341,en:e407,en:e440,en:e440i",Medium,,https://images.openfoodfacts.org/images/products/001/121/351/5083/front_en.jpg
17873705178,"Old Fashioned Mac & Cheese, All Natural Pasta & A Crispy Breadcrumb Topping",Blake's,,,United States,"Cheddar cheese sauce [water, cheese (pasteurized milk, cheese cultures, salt, enzymes, annatto color), whole milk, corn starch/wheat flour, butter (pasteurized sweet cream, salt), salt], organic macaroni (organic durum wheat flour), breadcrumbs (wheat flour, dextrose, sugar, yeast, salt, soybean flour, non-fat dry milk).",,Low,,https://images.openfoodfacts.org/images/products/001/787/370/5178/front_en.jpg
11535504765,Natural Parmesan Garlic & Herb Pita Chips,Wild Harvest,,,United States,"Enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sunflower oil, whey permeate, rye flour, malted barley flour, parmesan cheese (pasteurized milk, cheese culture, salt, enzymes, cellulose), sea salt, sugar, dehydrated roasted garlic, corn maltodextrin, yeast, oat fiber, cultured wheat starch and wheat flour, cultured wheat flour, high oleic sunflower oil, cheddar cheese solids, natural flavor (includes enzyme modified parmesan cheese solids), salt, whey powder, disodium phosphate, parsley, ascorbic acid, enzymes, distilled white vinegar.","en:e101,en:e101i,en:e300,en:e339,en:e339ii,en:e375,en:e460",Medium,,https://images.openfoodfacts.org/images/products/001/153/550/4765/front_en.jpg
41303046210,Frosted Fruit-O's Sweetened Multi-Grain Cereal With Natural Fruit Flavors,Essential Everyday,,,United States,"Corn, wheat and whole grain oat flour, sugar, salt, calcium carbonate, natural orange, lemon, cherry, blueberry, raspberry, lime and other natural flavors, vitamin c (sodium ascorbate and ascorbic acid), yellow 6, niacin (niacinamide), vitamin a palmitate, reduced iron, zinc (zinc oxide), red 40, blue 1, vitamin b12, yellow 5, folate (folic acid), vitamin b6 (pyridoxine hydrochloride), vitamin b1 (thiamin hydrochloride), vitamin b2 (riboflavin), vitamin d. bht (to preserve freshness).","en:e101,en:e101i,en:e102,en:e110,en:e129,en:e133,en:e170,en:e300,en:e321,en:e375",Medium,,https://images.openfoodfacts.org/images/products/004/130/304/6210/front_en.jpg
39059551034,"Spring Tree, Sugar Free Low Calorie Syrup",B&G Foods North America  Inc.,,,United States,"Water, sorbitol, cellulose gum, natural and artificial maple flavor, salt, aspartame*, citric acid, caramel color, sodium benzoate and potassium sorbate (as preservatives), acesulfame potassium.","en:e150a,en:e202,en:e330,en:e420,en:e420i,en:e466,en:e950,en:e951",High,,https://images.openfoodfacts.org/images/products/003/905/955/1034/front_en.jpg
25293001060,"Organic Soymilk, Unsweetened","Silk,  Wwf Operating Company",,,United States,"Organic soymilk (filtered water, organic soybeans), carrageenan, sea salt, natural flavor. vitamins & minerals: calcium carbonate, vitamin a palmitate, vitamin d2, riboflavin (b2), vitamin b12.","en:e101,en:e101i,en:e170,en:e407",Medium,,https://images.openfoodfacts.org/images/products/002/529/300/1060/front_en.jpg
21908632087,"Organic Raspberry Fruit Spread, Raspberry","Cascadian Farm,  Small Planet Foods  Inc.",,,United States,"Sugar*, raspberries*, water, fruit pectin, lemon juice concentrate*, citric acid.","en:e330,en:e440,en:e440i",Low,,https://images.openfoodfacts.org/images/products/002/190/863/2087/front_en.jpg
24182021509,Organic Whole Grain Quinoa,Eden,,,United States,Organic quinoa chenopodium quinoa,,Low,,https://images.openfoodfacts.org/images/products/002/418/202/1509/front_en.jpg
41000142130,"Rice & Pasta With Steak Flavor, Bell Peppers & Fajita Seasoning With Other Natural Flavor",Unilever,,,United States,"Enriched parboiled long grain rice [rice, niacin, ferric orthophosphate (iron), thiamin mononitrate (vitamin b1), folic acid], enriched vermicelli [wheat and durum flour, niacin, ferrous sulfate (iron), thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], salt, red bell pepper*, maltodextrin (corn), onion powder, caramel and paprika (for color), tomato powder, garlic powder, onions*, chili pepper, spices, natural flavor (milk, soy, wheat), sugar, yeast extract, high oleic sunflower oil, citric acid, disodium guanylate, disodium inosinate, torula yeast, soy lecithin, sulfites (used to protect quality).","en:e101,en:e101i,en:e322,en:e322i,en:e330,en:e375,en:e627,en:e631",Medium,,https://images.openfoodfacts.org/images/products/004/100/014/2130/front_en.jpg
